tissue,age,protein_id,abundance
Brain,3,P0770,20.268946212726046
Brain,3,P0771,20.850901913082424
Brain,3,P0772,16.7020649282548
Brain,3,P0773,8.611754308410179
Brain,3,P0774,16.61614931201002
Brain,3,P0775,7.442686767812099
Brain,3,P0776,8.345131927355352
Brain,3,P0777,3.834032716042521
Brain,3,P0778,9.376389579624368
Brain,3,P0779,7.6616821161616135
Brain,3,P0780,3.3818020891993426
Brain,3,P0781,7.16552787667281
Brain,3,P0782,7.043901885173292
Brain,3,P0783,21.726586609380917
Brain,3,P0784,12.635723453655695
Brain,3,P0785,7.43997332474532
Brain,3,P0786,8.578614204952185
Brain,3,P0787,7.587691742166193
Brain,3,P0788,6.542056784848833
Brain,3,P0789,3.8595233120650536
Brain,3,P0790,6.748828089465183
Brain,3,P0791,4.722512871734211
Brain,3,P0792,3.4896822165757295
Brain,3,P0793,10.041566105761055
Brain,3,P0794,9.344227714877986
Brain,3,P0795,2.5293832370019156
Brain,3,P0796,6.864678576437581
Brain,3,P0797,13.429057529165782
Brain,3,P0798,13.950763575129306
Brain,3,P0799,13.67408048867637
Brain,3,P0800,7.563604967894738
Brain,3,P0801,4.450305756833308
Brain,3,P0802,3.856579703854381
Brain,3,P0803,9.086256006317685
Brain,3,P0804,9.277276476791009
Brain,3,P0805,15.99695940452189
Brain,3,P0806,14.296114544987658
Brain,3,P0807,6.825480940639659
Brain,3,P0808,3.5024981557747084
Brain,3,P0809,6.101508537247374
Brain,3,P0810,8.417717551694931
Brain,3,P0811,6.545318444279052
Brain,3,P0812,5.224000747968594
Brain,3,P0813,8.599730701429772
Brain,3,P0814,5.460964132180323
Brain,3,P0815,5.0690851106162755
Brain,3,P0816,8.907304768304643
Brain,3,P0817,5.805492498355763
Brain,3,P0818,8.55454425343644
Brain,3,P0819,8.705216239160942
Brain,3,P0820,3.729755192055193
Brain,3,P0821,5.535906483164643
Brain,3,P0822,17.508144347423517
Brain,3,P0823,3.6794095552298023
Brain,3,P0824,2.0750958193524713
Brain,3,P0825,2.4178843156414866
Brain,3,P0826,7.519246759208285
Brain,3,P0827,7.52740504454268
Brain,3,P0828,6.885608348050037
Brain,3,P0829,15.310117698948174
Brain,3,P0830,1.4863141644552533
Brain,3,P0831,9.370442540634652
Brain,3,P0832,18.856598790240785
Brain,3,P0833,3.755913536819602
Brain,3,P0834,5.883289786325296
Brain,3,P0835,4.703302161936057
Brain,3,P0836,4.320591751346238
Brain,3,P0837,6.075369418370989
Brain,3,P0838,17.400364777253394
Brain,3,P0839,22.252002516244403
Brain,3,P0840,6.040196019476989
Brain,3,P0841,23.174119760385427
Brain,3,P0842,7.548477491652974
Brain,3,P0843,21.16215862118399
Brain,3,P0844,6.98678711380812
Brain,3,P0845,7.9935478348848115
Brain,3,P0846,9.200747066012788
Brain,3,P0847,49.76501402987489
Brain,3,P0848,12.314425067133746
Brain,3,P0849,4.833840479413138
Brain,3,P0850,13.215610204941624
Brain,3,P0851,5.947080802586241
Brain,3,P0852,5.507715295494245
Brain,3,P0853,12.745277564998517
Brain,3,P0854,7.5281652442713085
Brain,3,P0855,8.733319592388586
Brain,3,P0856,7.451319517261703
Brain,3,P0857,9.042628324105397
Brain,3,P0858,9.53509820537347
Brain,3,P0859,2.3113224279845896
Brain,3,P0860,11.02255470387476
Brain,3,P0861,4.099185715876902
Brain,3,P0862,3.109993134599262
Brain,3,P0863,7.134579067081057
Brain,3,P0864,7.770920314721697
Brain,3,P0865,4.873909081513327
Brain,3,P0866,12.165682942383313
Brain,3,P0867,3.302550009353818
Brain,3,P0868,5.788271706483479
Brain,3,P0869,5.202168297897847
Brain,3,P0870,7.185374479495485
Brain,3,P0871,8.734830780251428
Brain,3,P0872,4.036040875743474
Brain,3,P0873,11.410906476069107
Brain,3,P0874,7.673719360628717
Brain,3,P0875,2.374607707402038
Brain,3,P0876,2.281527410964559
Brain,3,P0877,7.334640686570159
Brain,3,P0878,6.471575642102781
Brain,3,P0879,6.9444857810194405
Brain,3,P0880,7.266033367603871
Brain,3,P0881,8.459887737289142
Brain,3,P0882,13.047411556171141
Brain,3,P0883,3.7936820303566545
Brain,3,P0884,3.6576360262249605
Brain,3,P0885,3.8343720718823024
Brain,3,P0886,8.787673494770186
Brain,3,P0887,15.59528191536083
Brain,3,P0888,5.704163444439934
Brain,3,P0889,1.6470405863825044
Brain,3,P0890,2.6580805974772908
Brain,3,P0891,4.482486731036287
Brain,3,P0892,5.2875905393275415
Brain,3,P0893,5.78325587143668
Brain,3,P0894,7.562098067070278
Brain,3,P0895,6.12851335835166
Brain,3,P0896,13.868273736264875
Brain,3,P0897,4.92532181970215
Brain,3,P0898,4.404422828317063
Brain,3,P0899,9.848560704259748
Brain,3,P0900,2.9406032813671126
Brain,3,P0901,9.335413047399094
Brain,3,P0902,7.857998342743984
Brain,3,P0903,6.76345940899
Brain,3,P0904,19.16269967604608
Brain,3,P0905,5.086935227552563
Brain,3,P0906,25.43634107130328
Brain,3,P0907,6.454264857156985
Brain,3,P0908,3.4342210555578743
Brain,3,P0909,7.705633992132231
Brain,3,P0910,3.8738656319582265
Brain,3,P0911,4.70650922148631
Brain,3,P0912,9.376625842395777
Brain,3,P0913,10.312422672310573
Brain,3,P0914,5.087056537266856
Brain,3,P0915,13.36237720823128
Brain,3,P0916,14.79818672691942
Brain,3,P0917,17.49265456966171
Brain,3,P0918,10.151769692953094
Brain,3,P0919,16.7442887043406
Brain,3,P0920,2.390543971575865
Brain,3,P0921,6.105903382535917
Brain,3,P0922,4.392053327982109
Brain,3,P0923,7.937001163307895
Brain,3,P0924,5.2442407186569255
Brain,3,P0925,6.68793592289838
Brain,3,P0926,22.858086006747474
Brain,3,P0927,6.673657911664763
Brain,3,P0928,9.47138729671515
Brain,3,P0929,6.427839007422104
Brain,3,P0930,7.732467115270825
Brain,3,P0931,7.415778858163069
Brain,3,P0932,9.669672483794258
Brain,3,P0933,14.867602567217522
Brain,3,P0934,19.8546135059105
Brain,3,P0935,8.897515221351439
Brain,3,P0936,10.52473426871154
Brain,3,P0937,3.704251797976536
Brain,3,P0938,7.009553151306615
Brain,3,P0939,12.989920088982705
Brain,3,P0940,12.423392446516981
Brain,3,P0941,8.389373451466376
Brain,3,P0942,12.576580270704866
Brain,3,P0943,9.919078515468868
Brain,3,P0944,15.183111960698097
Brain,3,P0945,8.790006877977113
Brain,3,P0946,5.969009559187255
Brain,3,P0947,9.038604148768407
Brain,3,P0948,1.273340006302488
Brain,3,P0949,9.29736885981699
Brain,3,P0950,0.8277470262521399
Brain,3,P0951,2.627208709920096
Brain,3,P0952,9.689677664235296
Brain,3,P0953,9.840609029198415
Brain,3,P0954,3.6786385773180683
Brain,3,P0955,4.81983056460293
Brain,3,P0956,16.815895388559184
Brain,3,P0957,5.526650418386467
Brain,3,P0958,28.381916160531546
Brain,3,P0959,7.3805494576289306
Brain,3,P0960,9.43873253826505
Brain,3,P0961,19.494349202739404
Brain,3,P0962,7.993400547835708
Brain,3,P0963,4.049500789161016
Brain,3,P0964,6.918254714853807
Brain,3,P0965,7.2328529576338525
Brain,3,P0966,3.2581352049157988
Brain,3,P0967,6.337603861564175
Brain,3,P0968,4.7335939941124385
Brain,3,P0969,12.86634071322135
Brain,3,P0970,7.544109986135651
Brain,3,P0971,6.235897726172809
Brain,3,P0972,6.9329876708220395
Brain,3,P0973,8.44752256699751
Brain,3,P0974,10.698339257197237
Brain,3,P0975,4.055900209470091
Brain,3,P0976,3.9552642787954877
Brain,3,P0977,14.336482744383895
Brain,3,P0978,5.7695718597117995
Brain,3,P0979,3.1578605098261665
Brain,3,P0980,9.643533871523866
Brain,3,P0981,9.757360113062392
Brain,3,P0982,2.949308823101105
Brain,3,P0983,8.47981835588797
Brain,3,P0984,11.488538146724622
Brain,3,P0985,9.25007695568979
Brain,3,P0986,10.796142455251102
Brain,3,P0987,3.1817728490418284
Brain,3,P0988,9.01260445896504
Brain,3,P0989,6.1621647996144455
Brain,3,P0990,5.530763686174467
Brain,3,P0991,12.457630984803448
Brain,3,P0992,17.949543922685137
Brain,3,P0993,21.68502722494662
Brain,3,P0994,16.2628720750496
Brain,3,P0995,6.918226779263772
Brain,3,P0996,9.130606281426815
Brain,3,P0997,11.705908602267767
Brain,3,P0998,7.946302845211056
Brain,3,P0999,7.9921396326539735
Brain,3,P1000,12.112668388041094
Brain,12,P0001,6.672438017298493
Brain,12,P0002,4.46372106982084
Brain,12,P0003,5.391755680429328
Brain,12,P0004,10.113803027462554
Brain,12,P0005,6.926473957766719
Brain,12,P0006,8.479749308694267
Brain,12,P0007,10.33568474515829
Brain,12,P0008,5.521502541813353
Brain,12,P0009,10.884108599447382
Brain,12,P0010,8.6786020596567
Brain,12,P0011,3.295859713352508
Brain,12,P0012,16.427188135311738
Brain,12,P0013,5.119762515773622
Brain,12,P0014,2.5612558245702575
Brain,12,P0015,3.6933306822191314
Brain,12,P0016,3.746896150985896
Brain,12,P0017,7.1339058664185835
Brain,12,P0018,5.866420177321869
Brain,12,P0019,5.648871100692645
Brain,12,P0020,10.0279488531717
Brain,12,P0021,8.478047005358718
Brain,12,P0022,8.357702953205337
Brain,12,P0023,8.841459589805888
Brain,12,P0024,10.006508200906959
Brain,12,P0025,1.9518602565096568
Brain,12,P0026,5.556075141747123
Brain,12,P0027,1.8690473487705843
Brain,12,P0028,7.065267348431221
Brain,12,P0029,6.894852490030485
Brain,12,P0030,12.947131599015073
Brain,12,P0031,14.099446428516602
Brain,12,P0032,7.808555015741922
Brain,12,P0033,5.120941219826288
Brain,12,P0034,9.250259157133678
Brain,12,P0035,5.036968022373284
Brain,12,P0036,6.908270449635172
Brain,12,P0037,12.493852093116924
Brain,12,P0038,4.947547963789099
Brain,12,P0039,11.211747181610278
Brain,12,P0040,10.381192149895627
Brain,12,P0041,3.8988428746860455
Brain,12,P0042,12.40241705644051
Brain,12,P0043,10.51386337584722
Brain,12,P0044,7.3500743808379765
Brain,12,P0045,4.376112730080794
Brain,12,P0046,4.128983659690531
Brain,12,P0047,5.007602984764162
Brain,12,P0048,9.57457912576565
Brain,12,P0049,3.8968939009212624
Brain,12,P0050,8.9895451290174
Brain,12,P0051,3.2821594782136065
Brain,12,P0052,6.1172567338473085
Brain,12,P0053,7.384207169412192
Brain,12,P0054,29.983072956161873
Brain,12,P0055,3.0257697056938784
Brain,12,P0056,16.72264251770387
Brain,12,P0057,7.564455352799633
Brain,12,P0058,8.84858935501381
Brain,12,P0059,7.422854217344074
Brain,12,P0060,9.028542893017391
Brain,12,P0061,6.305005476259016
Brain,12,P0062,16.5433632525591
Brain,12,P0063,5.257587198791136
Brain,12,P0064,13.638485927881854
Brain,12,P0065,4.697049889070812
Brain,12,P0066,6.6685589876163744
Brain,12,P0067,3.6341577162740966
Brain,12,P0068,9.084495169227573
Brain,12,P0069,16.45501797466962
Brain,12,P0070,6.600472205093343
Brain,12,P0071,6.14367735953198
Brain,12,P0072,3.5423300709472976
Brain,12,P0073,6.025372531746086
Brain,12,P0074,2.658809177059834
Brain,12,P0075,3.9981354244779737
Brain,12,P0076,7.921863972962195
Brain,12,P0077,15.255846692289074
Brain,12,P0078,37.303285927083415
Brain,12,P0079,4.862748677549265
Brain,12,P0080,16.35829314234319
Brain,12,P0081,8.002919309742541
Brain,12,P0082,6.314233132389391
Brain,12,P0083,8.96305897003248
Brain,12,P0084,7.1757320965279
Brain,12,P0085,7.387521816996395
Brain,12,P0086,5.411655226464922
Brain,12,P0087,2.9882535050298014
Brain,12,P0088,2.738416350610103
Brain,12,P0089,10.231813434319214
Brain,12,P0090,5.856398630792752
Brain,12,P0091,4.835098789211344
Brain,12,P0092,6.949420512650837
Brain,12,P0093,11.139688283122114
Brain,12,P0094,7.704258796435692
Brain,12,P0095,4.664226160786702
Brain,12,P0096,14.430307379523928
Brain,12,P0097,17.833276929210257
Brain,12,P0098,9.302553141119494
Brain,12,P0099,12.40070105117935
Brain,12,P0100,14.566595075269507
Brain,12,P0101,13.62102412239489
Brain,12,P0102,9.994294766757353
Brain,12,P0103,9.900280883777262
Brain,12,P0104,9.443732033857236
Brain,12,P0105,3.579246473027834
Brain,12,P0106,10.527478036011741
Brain,12,P0107,3.0650580777877665
Brain,12,P0108,4.292181996454518
Brain,12,P0109,15.11509542198058
Brain,12,P0110,11.44653424560643
Brain,12,P0111,16.877710977992244
Brain,12,P0112,5.874084807092482
Brain,12,P0113,3.4632435627590863
Brain,12,P0114,5.985216920319069
Brain,12,P0115,7.350539257760403
Brain,12,P0116,7.249613306400118
Brain,12,P0117,13.65032304765602
Brain,12,P0118,5.566645595955714
Brain,12,P0119,8.540124478863666
Brain,12,P0120,3.8204897107410583
Brain,12,P0121,9.058877964595975
Brain,12,P0122,6.9269529773475504
Brain,12,P0123,4.409083733195784
Brain,12,P0124,6.001787150459341
Brain,12,P0125,6.190707965937476
Brain,12,P0126,5.87944178564339
Brain,12,P0127,20.01255138475382
Brain,12,P0128,6.517476748088553
Brain,12,P0129,5.9728083936251135
Brain,12,P0130,1.9641986020483735
Brain,12,P0131,4.043175869253184
Brain,12,P0132,5.904476818145006
Brain,12,P0133,4.581577150648086
Brain,12,P0134,15.84065056583812
Brain,12,P0135,6.26257996601691
Brain,12,P0136,14.97858403888898
Brain,12,P0137,7.174820048782204
Brain,12,P0138,7.070220039755806
Brain,12,P0139,6.555320644019667
Brain,12,P0140,6.929811772411267
Brain,12,P0141,19.39144331282656
Brain,12,P0142,1.7190786256614368
Brain,12,P0143,2.080539955320488
Brain,12,P0144,4.991080412998081
Brain,12,P0145,6.974576644626072
Brain,12,P0146,10.460618170934765
Brain,12,P0147,9.183489198574586
Brain,12,P0148,5.490434261582184
Brain,12,P0149,12.742987452060252
Brain,12,P0150,12.828536999690762
Brain,12,P0151,7.721352935193297
Brain,12,P0152,12.319082021457643
Brain,12,P0153,8.142864796103256
Brain,12,P0154,4.936541992282601
Brain,12,P0155,10.50913631426215
Brain,12,P0156,7.388485494744814
Brain,12,P0157,6.919605841209473
Brain,12,P0158,16.732066766261813
Brain,12,P0159,1.5888835876305758
Brain,12,P0160,2.9533626380681945
Brain,12,P0161,3.3916368272764053
Brain,12,P0162,5.5600022450621385
Brain,12,P0163,5.9345428485372596
Brain,12,P0164,2.798712561363798
Brain,12,P0165,3.828450228423482
Brain,12,P0166,4.124933479511992
Brain,12,P0167,30.205056853314414
Brain,12,P0168,20.38093834626168
Brain,12,P0169,5.40057403112666
Brain,12,P0170,5.558926012628516
Brain,12,P0171,3.469576367732271
Brain,12,P0172,2.200482495945205
Brain,12,P0173,6.445787320017245
Brain,12,P0174,3.799402093913064
Brain,12,P0175,6.570859077735259
Brain,12,P0176,2.6470118266127685
Brain,12,P0177,4.377029183293669
Brain,12,P0178,7.55894142903956
Brain,12,P0179,8.613068641190923
Brain,12,P0180,8.882100535635164
Brain,12,P0181,3.130715304079975
Brain,12,P0182,11.54631500266661
Brain,12,P0183,4.277753046618033
Brain,12,P0184,10.107418400697323
Brain,12,P0185,6.870052132414247
Brain,12,P0186,3.027455207560514
Brain,12,P0187,5.719241992651706
Brain,12,P0188,8.608698502209819
Brain,12,P0189,9.987498180120001
Brain,12,P0190,6.353222484944273
Brain,12,P0191,17.33317395474487
Brain,12,P0192,12.655113505566652
Brain,12,P0193,5.927262263379953
Brain,12,P0194,10.844174115238292
Brain,12,P0195,22.06143345859067
Brain,12,P0196,22.417584227583724
Brain,12,P0197,3.309360512550044
Brain,12,P0198,3.965512227068336
Brain,12,P0199,16.85262064556997
Brain,12,P0200,3.6641129382288784
Brain,12,P0201,3.1268628594826975
Brain,12,P0202,5.164655607220472
Brain,12,P0203,8.896793458666712
Brain,12,P0204,6.50204587010388
Brain,12,P0205,4.679619149697934
Brain,12,P0206,4.6136874757836654
Brain,12,P0207,4.509348390094857
Brain,12,P0208,4.078988836041343
Brain,12,P0209,27.18144651010336
Brain,12,P0210,8.2652629306117
Brain,12,P0211,11.770663987526929
Brain,12,P0212,5.155728464572473
Brain,12,P0213,6.184096365992514
Brain,12,P0214,4.506057090298334
Brain,12,P0215,1.4085064668693974
Brain,12,P0216,3.0245107246489
Brain,12,P0217,2.333066957044367
Brain,12,P0218,1.7926314673610417
Brain,12,P0219,3.3748116522043974
Brain,12,P0220,15.310338332557697
Brain,12,P0221,6.732140859422665
Brain,12,P0222,14.997644538194502
Brain,12,P0223,8.847584171046426
Brain,12,P0224,11.057292842559589
Brain,12,P0225,4.0269799517906195
Brain,12,P0226,9.46807367510933
Brain,12,P0227,10.705776343988928
Brain,12,P0228,4.891830286875353
Brain,12,P0229,9.672425670692405
Brain,12,P0230,9.711080525155174
Brain,12,P0231,4.972005739010547
Brain,12,P0232,3.5250472528184
Brain,12,P0233,3.3976292243645014
Brain,12,P0234,7.282383596673054
Brain,12,P0235,8.412854399965571
Brain,12,P0236,4.297525544597407
Brain,12,P0237,7.0252170067797435
Brain,12,P0238,9.736455330164478
Brain,12,P0239,10.018860126858561
Brain,12,P0240,17.543490556825628
Brain,12,P0241,14.87591407420877
Brain,12,P0242,3.791569467661718
Brain,12,P0243,18.98609038980922
Brain,12,P0244,5.027732050591699
Brain,12,P0245,12.942009725003325
Brain,12,P0246,7.201914375900867
Brain,12,P0247,5.399278175963978
Brain,12,P0248,2.337160625590448
Brain,12,P0249,6.237729128693514
Brain,12,P0250,2.7126471314601237
Brain,12,P0251,12.35343845951582
Brain,12,P0252,17.178017169958334
Brain,12,P0253,4.286233207443398
Brain,12,P0254,8.287408760028717
Brain,12,P0255,4.474166097286867
Brain,12,P0256,4.742024065078289
Brain,12,P0257,11.003921650134489
Brain,12,P0258,6.756006381316915
Brain,12,P0259,19.63558979949972
Brain,12,P0260,5.176946550082283
Brain,12,P0261,12.593196402624853
Brain,12,P0262,7.330201082748207
Brain,12,P0263,11.145342598113823
Brain,12,P0264,5.287049322338835
Brain,12,P0265,6.711480705239365
Brain,12,P0266,6.451131701492194
Brain,12,P0267,4.18673264617461
Brain,12,P0268,10.286206483114823
Brain,12,P0269,10.213437997398845
Brain,12,P0270,9.871854392747748
Brain,12,P0271,17.387199819451034
Brain,12,P0272,16.496723432420282
Brain,12,P0273,5.521160571678484
Brain,12,P0274,8.64850342610839
Brain,12,P0275,4.75594058941015
Brain,12,P0276,7.011615214447564
Brain,12,P0277,4.824490971642872
Brain,12,P0278,18.27615283135796
Brain,12,P0279,8.60009965340557
Brain,12,P0280,6.066230600114414
Brain,12,P0281,14.150161588495077
Brain,12,P0282,1.8798380973725555
Brain,12,P0283,2.064923838545764
Brain,12,P0284,11.145748154253477
Brain,12,P0285,7.169500374888226
Brain,12,P0286,8.035126002313133
Brain,12,P0287,3.119638839656446
Brain,12,P0288,6.818330683513887
Brain,12,P0289,23.003825928956854
Brain,12,P0290,11.33703355115181
Brain,12,P0291,7.655151559537504
Brain,12,P0292,5.312818867297888
Brain,12,P0293,5.456519812037471
Brain,12,P0294,1.9271383204756227
Brain,12,P0295,8.069884364690358
Brain,12,P0296,11.48273686877121
Brain,12,P0297,2.6863497565918717
Brain,12,P0298,4.649244648436241
Brain,12,P0299,3.4524223712392925
Brain,12,P0300,3.874219347137714
Brain,12,P0301,7.139508073328135
Brain,12,P0302,1.97963722376484
Brain,12,P0303,9.995321800739216
Brain,12,P0304,10.868491798864206
Brain,12,P0305,5.947038400172037
Brain,12,P0306,1.5606927521802658
Brain,12,P0307,3.802671039684828
Brain,12,P0308,14.48764273716843
Brain,12,P0309,1.3057248564856148
Brain,12,P0310,5.61275032424604
Brain,12,P0311,3.406053989856913
Brain,12,P0312,11.204293819171875
Brain,12,P0313,4.611192633534132
Brain,12,P0314,8.8103512888834
Brain,12,P0315,9.706843498826327
Brain,12,P0316,20.807019472810474
Brain,12,P0317,6.12139330229599
Brain,12,P0318,8.664043429853352
Brain,12,P0319,2.836360207480943
Brain,12,P0320,14.122976901586409
Brain,12,P0321,4.380879887407123
Brain,12,P0322,4.938701301180793
Brain,12,P0323,6.822365257514783
Brain,12,P0324,2.7069547467981345
Brain,12,P0325,7.931299693153901
Brain,12,P0326,12.35467661094948
Brain,12,P0327,8.242594778797871
Brain,12,P0328,2.6650327916057748
Brain,12,P0329,6.4190448154602935
Brain,12,P0330,10.791645202364636
Brain,12,P0331,2.2406402278018325
Brain,12,P0332,3.628049921798799
Brain,12,P0333,11.698739056426165
Brain,12,P0334,8.13041657195754
Brain,12,P0335,8.852835913281416
Brain,12,P0336,21.0995515175948
Brain,12,P0337,9.158538079999646
Brain,12,P0338,10.260357742776378
Brain,12,P0339,35.16327509928801
Brain,12,P0340,6.081626433638832
Brain,12,P0341,4.283734785064036
Brain,12,P0342,8.937292934108717
Brain,12,P0343,8.997524808428285
Brain,12,P0344,5.040602736075737
Brain,12,P0345,3.7214623238777085
Brain,12,P0346,27.645460958121067
Brain,12,P0347,8.412014510579672
Brain,12,P0348,4.455697755874615
Brain,12,P0349,11.978496475838371
Brain,12,P0350,6.475771879403555
Brain,12,P0351,5.940694423182019
Brain,12,P0352,9.688296626781678
Brain,12,P0353,3.1849148043919002
Brain,12,P0354,8.54316222262511
Brain,12,P0355,21.787312070218455
Brain,12,P0356,9.145495819376983
Brain,12,P0357,5.516963610161661
Brain,12,P0358,5.100261088966427
Brain,12,P0359,5.40514304788587
Brain,12,P0360,5.93684171263404
Brain,12,P0361,5.51168828992122
Brain,12,P0362,11.981236070903616
Brain,12,P0363,2.443983863194046
Brain,12,P0364,11.597098422585965
Brain,12,P0365,5.5054746358609785
Brain,12,P0366,8.6687410445623
Brain,12,P0367,3.5161342246257417
Brain,12,P0368,15.344138442791742
Brain,12,P0369,14.598749534071162
Brain,12,P0370,12.296432947391569
Brain,12,P0371,2.7862651277006374
Brain,12,P0372,11.37055982106433
Brain,12,P0373,8.815115806266803
Brain,12,P0374,2.638979138236223
Brain,12,P0375,6.813980587558885
Brain,12,P0376,8.604416294015401
Brain,12,P0377,9.652337025954688
Brain,12,P0378,7.689930307719147
Brain,12,P0379,8.234179728382486
Brain,12,P0380,16.738672083242893
Brain,12,P0381,14.428064688039191
Brain,12,P0382,1.2377830645351133
Brain,12,P0383,5.714985543596966
